Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
69573.0,1005.835,390.96,227.7105,70068.0,297.6291,0.8129,0.9929,0.6752,0.8642,1.7169,0.7613,CERCEVELIK
72636.0,1095.028,457.1058,203.1248,73264.0,304.1102,0.8958,0.9914,0.6365,0.7612,2.2504,0.6653,URGUP_SIVRISI
70907.0,1091.266,455.6401,199.2622,71654.0,300.469,0.8993,0.9896,0.615,0.7482,2.2866,0.6594,URGUP_SIVRISI
80875.0,1141.522,465.5392,222.9017,81615.0,320.8945,0.8779,0.9909,0.6013,0.7799,2.0885,0.6893,URGUP_SIVRISI
90342.0,1202.003,497.9628,231.2616,91195.0,339.1563,0.8856,0.9906,0.7656,0.7858,2.1532,0.6811,URGUP_SIVRISI
82272.0,1121.769,459.4482,228.278,82865.0,323.6541,0.8678,0.9928,0.7321,0.8216,2.0127,0.7044,URGUP_SIVRISI
64555.0,982.531,392.3542,210.6085,65291.0,286.6949,0.8437,0.9887,0.7475,0.8403,1.863,0.7307,URGUP_SIVRISI
80021.0,1208.54,528.9318,192.8197,80685.0,319.1957,0.9312,0.9918,0.7732,0.6885,2.7431,0.6035,URGUP_SIVRISI
61772.0,967.372,393.7756,200.5485,62171.0,280.4471,0.8606,0.9936,0.7534,0.8295,1.9635,0.7122,URGUP_SIVRISI
65939.0,999.943,399.9251,211.5168,66452.0,289.7519,0.8487,0.9923,0.6776,0.8287,1.8907,0.7245,URGUP_SIVRISI
72786.0,1033.419,387.3048,240.8157,73835.0,304.4241,0.7832,0.9858,0.725,0.8565,1.6083,0.786,CERCEVELIK
92175.0,1207.754,485.4328,242.9822,93233.0,342.5797,0.8657,0.9887,0.7177,0.7941,1.9978,0.7057,CERCEVELIK
69547.0,1034.51,403.8535,221.697,70769.0,297.5735,0.8359,0.9827,0.709,0.8166,1.8216,0.7368,CERCEVELIK
72823.0,1131.269,482.6433,192.3928,73513.0,304.5014,0.9171,0.9906,0.574,0.7151,2.5086,0.6309,URGUP_SIVRISI
76982.0,1142.664,471.2041,208.6451,78015.0,313.0759,0.8966,0.9868,0.7045,0.7409,2.2584,0.6644,URGUP_SIVRISI
52447.0,926.826,388.9863,172.0423,52958.0,258.4136,0.8969,0.9904,0.6538,0.7672,2.261,0.6643,URGUP_SIVRISI
65186.0,1032.756,428.1762,194.6023,65755.0,288.0927,0.8908,0.9913,0.5706,0.768,2.2003,0.6728,URGUP_SIVRISI
62772.0,1003.935,411.4486,194.8376,63391.0,282.708,0.8808,0.9902,0.7002,0.7826,2.1118,0.6871,URGUP_SIVRISI
108954.0,1419.753,620.0968,224.5037,110095.0,372.4574,0.9322,0.9896,0.7406,0.6792,2.7621,0.6006,URGUP_SIVRISI
86767.0,1168.614,474.2377,233.565,87474.0,332.3781,0.8703,0.9919,0.6218,0.7984,2.0304,0.7009,CERCEVELIK
95060.0,1256.403,524.0433,232.5665,96436.0,347.8996,0.8961,0.9857,0.7339,0.7567,2.2533,0.6639,URGUP_SIVRISI
64666.0,1001.259,404.889,204.352,65184.0,286.9413,0.8633,0.9921,0.6238,0.8106,1.9813,0.7087,URGUP_SIVRISI
99780.0,1178.461,435.2836,292.6174,100487.0,356.4321,0.7403,0.993,0.7403,0.9029,1.4876,0.8189,CERCEVELIK
88037.0,1143.45,428.9861,262.1492,88881.0,334.8017,0.7916,0.9905,0.7283,0.8461,1.6364,0.7804,CERCEVELIK
68397.0,1071.935,441.167,198.8392,69149.0,295.103,0.8927,0.9891,0.6141,0.748,2.2187,0.6689,URGUP_SIVRISI
72812.0,1076.588,431.6428,216.6459,73814.0,304.4784,0.8649,0.9864,0.721,0.7894,1.9924,0.7054,CERCEVELIK
86036.0,1211.072,501.7878,220.4258,87340.0,330.975,0.8983,0.9851,0.5978,0.7371,2.2764,0.6596,URGUP_SIVRISI
103085.0,1364.963,596.0492,221.0875,104076.0,362.287,0.9287,0.9905,0.7239,0.6953,2.696,0.6078,URGUP_SIVRISI
76723.0,1067.295,415.4005,236.4114,77651.0,312.5488,0.8223,0.988,0.7162,0.8464,1.7571,0.7524,CERCEVELIK
75967.0,1118.878,424.7328,232.8153,78044.0,311.0051,0.8364,0.9734,0.7621,0.7626,1.8243,0.7322,CERCEVELIK
62165.0,936.716,356.8281,222.3935,62647.0,281.3378,0.782,0.9923,0.7237,0.8903,1.6045,0.7884,CERCEVELIK
68331.0,1002.92,396.5549,220.326,68969.0,294.9606,0.8314,0.9907,0.7423,0.8537,1.7999,0.7438,CERCEVELIK
85579.0,1206.655,511.7507,213.8361,86299.0,330.0948,0.9085,0.9917,0.5534,0.7386,2.3932,0.645,URGUP_SIVRISI
94355.0,1216.593,480.8746,250.8826,95621.0,346.6072,0.8531,0.9868,0.7403,0.8011,1.9167,0.7208,CERCEVELIK
69300.0,1040.521,424.371,208.6794,69924.0,297.0446,0.8707,0.9911,0.7359,0.8043,2.0336,0.7,URGUP_SIVRISI
67203.0,997.908,390.5428,219.7967,67844.0,292.5158,0.8266,0.9906,0.701,0.848,1.7768,0.749,CERCEVELIK
74104.0,1067.604,401.8534,237.2761,75071.0,307.1679,0.8071,0.9871,0.7378,0.817,1.6936,0.7644,CERCEVELIK
81263.0,1183.742,510.4193,203.2061,81878.0,321.6633,0.9173,0.9925,0.7145,0.7288,2.5118,0.6302,URGUP_SIVRISI
67803.0,1055.537,439.777,196.8519,68460.0,293.8188,0.8942,0.9904,0.739,0.7647,2.234,0.6681,URGUP_SIVRISI
103396.0,1314.138,546.3701,241.5917,104231.0,362.8331,0.8969,0.992,0.6259,0.7524,2.2615,0.6641,URGUP_SIVRISI
94293.0,1213.491,496.2845,243.012,95045.0,346.4933,0.8719,0.9921,0.7559,0.8047,2.0422,0.6982,URGUP_SIVRISI
83848.0,1108.646,431.2462,248.8118,84456.0,326.7393,0.8168,0.9928,0.7117,0.8573,1.7332,0.7577,CERCEVELIK
89789.0,1169.828,461.9005,248.8341,90826.0,338.1167,0.8425,0.9886,0.7275,0.8245,1.8563,0.732,CERCEVELIK
91417.0,1290.194,558.6151,209.1888,92193.0,341.1682,0.9272,0.9916,0.5447,0.6901,2.6704,0.6107,URGUP_SIVRISI
69701.0,1011.576,387.5061,230.4676,70533.0,297.9028,0.8039,0.9882,0.7647,0.856,1.6814,0.7688,CERCEVELIK
73600.0,1044.535,407.6386,230.0997,74173.0,306.1216,0.8255,0.9923,0.6771,0.8477,1.7716,0.751,CERCEVELIK
78888.0,1198.946,393.6267,258.0186,80294.0,316.9279,0.7552,0.9825,0.7368,0.6896,1.5256,0.8051,CERCEVELIK
106829.0,1299.524,521.1329,262.0335,107701.0,368.8074,0.8644,0.9919,0.6228,0.7949,1.9888,0.7077,URGUP_SIVRISI
75355.0,1056.027,403.3483,238.7719,75985.0,309.7498,0.806,0.9917,0.7519,0.8491,1.6893,0.7679,CERCEVELIK
108532.0,1359.262,563.2914,247.0603,109893.0,371.7354,0.8987,0.9876,0.5685,0.7382,2.28,0.6599,URGUP_SIVRISI
88640.0,1279.833,553.9015,205.2628,89536.0,335.9464,0.9288,0.99,0.5119,0.68,2.6985,0.6065,URGUP_SIVRISI
80288.0,1193.41,496.2107,207.5564,82781.0,319.7278,0.9083,0.9699,0.6049,0.7084,2.3907,0.6443,CERCEVELIK
96641.0,1337.635,578.0798,214.0949,97695.0,350.7808,0.9289,0.9892,0.5,0.6787,2.7001,0.6068,URGUP_SIVRISI
91706.0,1171.369,453.4358,259.014,92969.0,341.707,0.8208,0.9864,0.7035,0.8399,1.7506,0.7536,CERCEVELIK
84930.0,1204.448,508.7883,213.0266,85665.0,328.8407,0.9081,0.9914,0.5482,0.7357,2.3884,0.6463,URGUP_SIVRISI
109878.0,1364.851,565.7508,248.3426,110934.0,374.0334,0.8985,0.9905,0.7199,0.7412,2.2781,0.6611,URGUP_SIVRISI
97447.0,1172.021,448.6889,276.9897,98077.0,352.2405,0.7867,0.9936,0.7601,0.8915,1.6199,0.785,CERCEVELIK
81348.0,1157.447,482.2321,215.6755,82122.0,321.8315,0.8944,0.9906,0.5726,0.7631,2.2359,0.6674,URGUP_SIVRISI
109222.0,1320.265,529.2401,264.6422,110451.0,372.9152,0.866,0.9889,0.7777,0.7874,1.9998,0.7046,URGUP_SIVRISI
62025.0,975.985,396.1922,199.7527,62565.0,281.0208,0.8636,0.9914,0.6688,0.8183,1.9834,0.7093,URGUP_SIVRISI
68104.0,1023.06,387.1017,225.8398,68988.0,294.4702,0.8122,0.9872,0.7431,0.8177,1.7141,0.7607,CERCEVELIK
70719.0,1042.694,408.8479,221.1036,71514.0,300.0704,0.8412,0.9889,0.7514,0.8174,1.8491,0.7339,CERCEVELIK
65452.0,1012.716,409.3489,204.1677,66065.0,288.6799,0.8667,0.9907,0.7458,0.802,2.005,0.7052,CERCEVELIK
97605.0,1295.975,535.2567,233.1001,98507.0,352.526,0.9002,0.9908,0.5693,0.7303,2.2963,0.6586,URGUP_SIVRISI
96035.0,1238.979,479.5474,257.0019,97427.0,349.6792,0.8443,0.9857,0.7332,0.7862,1.8659,0.7292,CERCEVELIK
88144.0,1131.455,433.786,259.8652,88901.0,335.0051,0.8007,0.9915,0.7409,0.8652,1.6693,0.7723,CERCEVELIK
116243.0,1439.456,621.2633,239.3299,117738.0,384.7144,0.9228,0.9873,0.7459,0.705,2.5958,0.6192,URGUP_SIVRISI
72433.0,1082.509,440.8155,210.3908,73140.0,303.685,0.8788,0.9903,0.7269,0.7768,2.0952,0.6889,CERCEVELIK
81258.0,1169.031,477.919,217.8448,82645.0,321.6534,0.8901,0.9832,0.7208,0.7472,2.1939,0.673,CERCEVELIK
79959.0,1138.753,447.6662,228.2963,81515.0,319.072,0.8602,0.9809,0.7373,0.7749,1.9609,0.7127,CERCEVELIK
83607.0,1129.057,443.0737,241.0962,84452.0,326.2694,0.839,0.99,0.694,0.8242,1.8377,0.7364,CERCEVELIK
81348.0,1116.679,440.9811,236.1971,82610.0,321.8315,0.8445,0.9847,0.6485,0.8198,1.867,0.7298,CERCEVELIK
97672.0,1245.298,512.0015,243.4767,98354.0,352.6469,0.8797,0.9931,0.6428,0.7915,2.1029,0.6888,URGUP_SIVRISI
71301.0,1063.55,435.476,209.8068,72045.0,301.3026,0.8763,0.9897,0.6796,0.7921,2.0756,0.6919,URGUP_SIVRISI
59588.0,986.25,411.8432,184.7287,60148.0,275.4447,0.8938,0.9907,0.7478,0.7698,2.2294,0.6688,URGUP_SIVRISI
62573.0,1027.221,431.4295,185.2781,63424.0,282.2595,0.9031,0.9866,0.7593,0.7452,2.3286,0.6542,URGUP_SIVRISI
75850.0,1078.101,431.6153,225.3399,76640.0,310.7655,0.8529,0.9897,0.7181,0.8201,1.9154,0.72,CERCEVELIK
80881.0,1184.418,492.1942,211.2539,81867.0,320.9064,0.9032,0.988,0.5862,0.7245,2.3299,0.652,URGUP_SIVRISI
86604.0,1189.614,495.0332,223.8483,87251.0,332.0657,0.8919,0.9926,0.7553,0.769,2.2115,0.6708,URGUP_SIVRISI
69735.0,1012.123,394.7811,226.2632,70498.0,297.9754,0.8195,0.9892,0.7585,0.8554,1.7448,0.7548,CERCEVELIK
103882.0,1321.948,554.4242,239.5097,104693.0,363.6849,0.9019,0.9923,0.5734,0.747,2.3148,0.656,URGUP_SIVRISI
109006.0,1367.423,570.3362,244.0344,110017.0,372.5463,0.9038,0.9908,0.5811,0.7326,2.3371,0.6532,URGUP_SIVRISI
73191.0,1041.46,405.8132,231.4261,73969.0,305.2698,0.8215,0.9895,0.7165,0.848,1.7535,0.7522,CERCEVELIK
69842.0,1105.285,469.4984,191.3546,70742.0,298.204,0.9132,0.9873,0.6488,0.7184,2.4536,0.6352,URGUP_SIVRISI
83418.0,1109.604,425.491,250.2194,84333.0,325.9004,0.8088,0.9892,0.7057,0.8514,1.7005,0.7659,CERCEVELIK
66125.0,1055.77,443.1698,191.9069,66757.0,290.1602,0.9014,0.9905,0.7262,0.7455,2.3093,0.6547,URGUP_SIVRISI
71027.0,1144.787,500.4918,182.442,71698.0,300.7231,0.9312,0.9906,0.7182,0.6811,2.7433,0.6009,URGUP_SIVRISI
99115.0,1245.19,473.7952,268.4639,100258.0,355.2424,0.824,0.9886,0.7203,0.8033,1.7648,0.7498,CERCEVELIK
103683.0,1239.769,476.6714,277.5163,104708.0,363.3363,0.813,0.9902,0.6783,0.8477,1.7176,0.7622,CERCEVELIK
79991.0,1155.524,481.827,212.2153,80847.0,319.1359,0.8978,0.9894,0.739,0.7528,2.2705,0.6623,URGUP_SIVRISI
117831.0,1351.807,550.4503,273.2891,118565.0,387.3333,0.868,0.9938,0.6797,0.8103,2.0142,0.7037,URGUP_SIVRISI
115050.0,1443.597,616.5789,238.4113,116063.0,382.7352,0.9222,0.9913,0.7078,0.6938,2.5862,0.6207,URGUP_SIVRISI
62717.0,997.479,405.5403,198.0148,63319.0,282.5841,0.8727,0.9905,0.6033,0.7921,2.048,0.6968,URGUP_SIVRISI
91813.0,1159.019,450.0767,260.7429,92565.0,341.9063,0.8151,0.9919,0.6806,0.8589,1.7261,0.7597,CERCEVELIK
64712.0,1035.244,435.8723,189.4895,65268.0,287.0433,0.9006,0.9915,0.5648,0.7588,2.3002,0.6585,URGUP_SIVRISI
74859.0,1076.392,437.3105,219.427,75487.0,308.7287,0.865,0.9917,0.7247,0.8119,1.993,0.706,URGUP_SIVRISI
100429.0,1285.722,539.9668,237.5744,101282.0,357.5894,0.898,0.9916,0.765,0.7634,2.2728,0.6622,URGUP_SIVRISI
73366.0,1060.261,416.9208,224.8837,74023.0,305.6346,0.8421,0.9911,0.7332,0.8201,1.8539,0.7331,CERCEVELIK
90760.0,1294.794,553.8155,209.0518,91775.0,339.94,0.926,0.9889,0.5536,0.6803,2.6492,0.6138,URGUP_SIVRISI
65428.0,975.181,378.9867,220.616,66000.0,288.627,0.8131,0.9913,0.7015,0.8646,1.7179,0.7616,URGUP_SIVRISI
61934.0,1014.244,420.2845,188.4084,62707.0,280.8146,0.8939,0.9877,0.7521,0.7566,2.2307,0.6682,URGUP_SIVRISI
110389.0,1319.716,540.7389,261.4284,111252.0,374.9022,0.8754,0.9922,0.7087,0.7965,2.0684,0.6933,URGUP_SIVRISI
92089.0,1240.607,512.5838,229.6727,92961.0,342.4199,0.894,0.9906,0.6155,0.7519,2.2318,0.668,URGUP_SIVRISI
81737.0,1144.461,469.1301,222.8947,82574.0,322.6,0.8799,0.9899,0.7354,0.7842,2.1047,0.6877,CERCEVELIK
69275.0,1007.568,386.0202,229.618,70121.0,296.991,0.8038,0.9879,0.7314,0.8575,1.6811,0.7694,CERCEVELIK
80648.0,1145.719,468.3376,221.015,81619.0,320.4438,0.8816,0.9881,0.7225,0.7721,2.119,0.6842,CERCEVELIK
73830.0,1049.961,408.9587,231.2489,74577.0,306.5995,0.8248,0.99,0.6502,0.8416,1.7685,0.7497,CERCEVELIK
115744.0,1430.169,612.3201,241.1586,116606.0,383.8878,0.9192,0.9926,0.6971,0.7111,2.5391,0.6269,URGUP_SIVRISI
82602.0,1101.746,427.4416,247.0308,83456.0,324.3025,0.8161,0.9898,0.7493,0.8551,1.7303,0.7587,CERCEVELIK
80153.0,1097.812,438.9092,233.091,80755.0,319.4589,0.8473,0.9925,0.6956,0.8357,1.883,0.7278,CERCEVELIK
97097.0,1262.071,521.6305,238.0981,98195.0,351.6074,0.8897,0.9888,0.5708,0.766,2.1908,0.6741,URGUP_SIVRISI
83271.0,1124.845,452.3843,235.3433,83985.0,325.6132,0.854,0.9915,0.7515,0.827,1.9222,0.7198,CERCEVELIK
90161.0,1156.974,433.6418,266.4341,91112.0,338.8164,0.789,0.9896,0.7148,0.8464,1.6276,0.7813,CERCEVELIK
97248.0,1244.141,513.9794,242.3916,97960.0,351.8807,0.8818,0.9927,0.7582,0.7895,2.1205,0.6846,URGUP_SIVRISI
65694.0,1039.506,348.0645,243.978,67364.0,289.2131,0.7132,0.9752,0.693,0.764,1.4266,0.8309,CERCEVELIK
67155.0,983.199,367.0278,233.8553,67762.0,292.4114,0.7707,0.991,0.7756,0.873,1.5695,0.7967,CERCEVELIK
102952.0,1336.656,572.6104,229.3215,103802.0,362.0533,0.9163,0.9918,0.744,0.7241,2.497,0.6323,URGUP_SIVRISI
68894.0,1012.909,399.6163,219.6704,69476.0,296.1732,0.8354,0.9916,0.7173,0.8438,1.8192,0.7411,CERCEVELIK
104737.0,1288.657,528.9044,252.9356,105800.0,365.1784,0.8782,0.99,0.7559,0.7926,2.0911,0.6904,URGUP_SIVRISI
94876.0,1185.392,446.0291,271.8605,95706.0,347.5628,0.7928,0.9913,0.734,0.8485,1.6407,0.7792,CERCEVELIK
91713.0,1264.782,543.0693,215.5678,92392.0,341.7201,0.9178,0.9927,0.7074,0.7205,2.5193,0.6292,URGUP_SIVRISI
76262.0,1067.326,415.7299,234.0947,76927.0,311.6084,0.8264,0.9914,0.7282,0.8412,1.7759,0.7495,URGUP_SIVRISI
85899.0,1126.533,442.4507,247.9813,86772.0,330.7114,0.8282,0.9899,0.7253,0.8506,1.7842,0.7475,CERCEVELIK
79737.0,1165.818,483.7234,210.5411,80498.0,318.6288,0.9003,0.9905,0.7461,0.7372,2.2975,0.6587,URGUP_SIVRISI
102193.0,1288.79,520.3049,252.4221,103526.0,360.7162,0.8744,0.9871,0.7502,0.7732,2.0612,0.6933,URGUP_SIVRISI
82684.0,1177.123,495.6879,213.9969,83294.0,324.4635,0.902,0.9927,0.5864,0.7499,2.3163,0.6546,URGUP_SIVRISI
66107.0,998.146,383.8883,220.4545,67117.0,290.1207,0.8187,0.985,0.6752,0.8338,1.7413,0.7557,CERCEVELIK
69480.0,1087.451,451.3748,198.7328,70294.0,297.4301,0.8979,0.9884,0.6239,0.7383,2.2713,0.6589,URGUP_SIVRISI
112914.0,1408.755,600.6007,239.725,113754.0,379.1656,0.9169,0.9926,0.734,0.715,2.5054,0.6313,URGUP_SIVRISI
82316.0,1121.279,437.4098,241.7525,83860.0,323.7406,0.8334,0.9816,0.7462,0.8227,1.8093,0.7401,CERCEVELIK
72007.0,1125.731,480.4302,191.8408,73086.0,302.7906,0.9168,0.9852,0.6388,0.714,2.5043,0.6302,URGUP_SIVRISI
82992.0,1119.277,422.5292,250.6965,83998.0,325.0672,0.805,0.988,0.7064,0.8325,1.6854,0.7693,CERCEVELIK
93014.0,1246.667,519.2926,229.1769,93928.0,344.1353,0.8973,0.9903,0.7539,0.7521,2.2659,0.6627,URGUP_SIVRISI
92741.0,1190.617,473.0509,250.7205,93415.0,343.6299,0.848,0.9928,0.6655,0.8221,1.8868,0.7264,URGUP_SIVRISI
94199.0,1175.312,455.8739,263.7459,94930.0,346.3205,0.8156,0.9923,0.7448,0.8569,1.7285,0.7597,CERCEVELIK
62862.0,978.512,376.2576,213.0009,63538.0,282.9106,0.8243,0.9894,0.6808,0.825,1.7665,0.7519,CERCEVELIK
83237.0,1093.642,427.6975,248.6075,83744.0,325.5467,0.8137,0.9939,0.75,0.8745,1.7204,0.7612,CERCEVELIK
93099.0,1318.933,567.3827,209.6766,93996.0,344.2925,0.9292,0.9905,0.497,0.6725,2.706,0.6068,URGUP_SIVRISI
72908.0,1069.877,399.4543,233.6123,73961.0,304.6791,0.8112,0.9858,0.6915,0.8004,1.7099,0.7627,CERCEVELIK
89376.0,1159.077,456.4168,250.2602,90176.0,337.3382,0.8363,0.9911,0.7293,0.836,1.8238,0.7391,CERCEVELIK
73703.0,1065.98,422.3591,223.3923,74461.0,306.3357,0.8487,0.9898,0.638,0.8151,1.8907,0.7253,CERCEVELIK
62557.0,985.763,400.6863,199.0946,63163.0,282.2234,0.8678,0.9904,0.6115,0.809,2.0125,0.7044,CERCEVELIK
85317.0,1219.969,526.4823,206.7742,85941.0,329.5891,0.9196,0.9927,0.6733,0.7204,2.5462,0.626,URGUP_SIVRISI
96304.0,1349.208,590.3167,209.0276,97160.0,350.1686,0.9352,0.9912,0.7637,0.6648,2.8241,0.5932,URGUP_SIVRISI
87520.0,1240.107,525.0428,214.173,88710.0,333.8172,0.913,0.9866,0.6498,0.7152,2.4515,0.6358,URGUP_SIVRISI
75129.0,1123.372,473.3268,203.6701,75855.0,309.285,0.9027,0.9904,0.5647,0.7481,2.324,0.6534,URGUP_SIVRISI
89286.0,1158.671,449.708,253.659,90460.0,337.1683,0.8257,0.987,0.738,0.8357,1.7729,0.7497,CERCEVELIK
82271.0,1099.581,433.2575,242.2806,82938.0,323.6521,0.829,0.992,0.7277,0.8551,1.7882,0.747,CERCEVELIK
81686.0,1129.295,461.6435,226.067,82380.0,322.4994,0.8719,0.9916,0.7116,0.8049,2.0421,0.6986,URGUP_SIVRISI
66755.0,978.902,372.6831,228.9288,67308.0,291.5392,0.7891,0.9918,0.7326,0.8754,1.6279,0.7823,CERCEVELIK
70222.0,1025.283,402.12,223.0969,70779.0,299.0141,0.832,0.9921,0.699,0.8395,1.8024,0.7436,CERCEVELIK
91175.0,1271.51,543.4178,215.2632,91936.0,340.7163,0.9182,0.9917,0.7695,0.7087,2.5244,0.627,URGUP_SIVRISI
79511.0,1117.249,455.1494,223.4867,80285.0,318.1769,0.8711,0.9904,0.6643,0.8005,2.0366,0.6991,URGUP_SIVRISI
84329.0,1139.891,461.9137,233.7635,84990.0,327.6752,0.8625,0.9922,0.679,0.8156,1.976,0.7094,URGUP_SIVRISI
101695.0,1254.371,493.3281,263.6463,102602.0,359.8362,0.8452,0.9912,0.7018,0.8122,1.8712,0.7294,URGUP_SIVRISI
83194.0,1209.651,517.5243,205.1858,84025.0,325.4626,0.918,0.9901,0.7399,0.7145,2.5222,0.6289,URGUP_SIVRISI
83831.0,1129.098,440.2412,243.5967,84587.0,326.7062,0.833,0.9911,0.6637,0.8263,1.8073,0.7421,CERCEVELIK
84162.0,1145.498,465.3901,231.0987,84777.0,327.3506,0.868,0.9927,0.6948,0.806,2.0138,0.7034,URGUP_SIVRISI
68249.0,1031.968,415.3918,210.5805,68853.0,294.7835,0.862,0.9912,0.6296,0.8053,1.9726,0.7097,CERCEVELIK
91752.0,1219.544,498.367,234.9741,92712.0,341.7927,0.8819,0.9896,0.5971,0.7752,2.1209,0.6858,URGUP_SIVRISI
68292.0,982.052,368.6867,237.1654,68891.0,294.8764,0.7656,0.9913,0.7212,0.8898,1.5546,0.7998,CERCEVELIK
73178.0,1032.155,398.0622,234.7812,73831.0,305.2427,0.8075,0.9912,0.6897,0.8632,1.6955,0.7668,CERCEVELIK
64237.0,1041.587,442.1465,185.1952,64823.0,285.9879,0.9081,0.991,0.6046,0.7441,2.3875,0.6468,URGUP_SIVRISI
70434.0,1031.38,407.4909,220.7869,71200.0,299.4651,0.8405,0.9892,0.673,0.8321,1.8456,0.7349,CERCEVELIK
79251.0,1177.626,495.1221,204.5197,80067.0,317.6563,0.9107,0.9898,0.6357,0.7181,2.4209,0.6416,URGUP_SIVRISI
83446.0,1194.038,481.648,221.4931,84624.0,325.9551,0.888,0.9861,0.6899,0.7355,2.1746,0.6767,CERCEVELIK
85039.0,1130.265,433.7324,250.862,85907.0,329.0517,0.8158,0.9899,0.6958,0.8365,1.729,0.7587,CERCEVELIK
75637.0,1167.733,508.1467,190.1601,76383.0,310.3289,0.9273,0.9902,0.6694,0.697,2.6722,0.6107,URGUP_SIVRISI
75453.0,1078.559,420.1831,229.6281,76491.0,309.9512,0.8375,0.9864,0.6545,0.8151,1.8298,0.7377,CERCEVELIK
76894.0,1163.696,495.5782,198.6129,77536.0,312.8969,0.9162,0.9917,0.5568,0.7135,2.4952,0.6314,URGUP_SIVRISI
106237.0,1321.708,547.9812,247.8929,106911.0,367.7841,0.8918,0.9937,0.608,0.7642,2.2106,0.6712,URGUP_SIVRISI
70200.0,1098.409,467.6645,191.4609,70983.0,298.9672,0.9124,0.989,0.7676,0.7312,2.4426,0.6393,URGUP_SIVRISI
82405.0,1136.967,459.9338,228.809,83195.0,323.9156,0.8675,0.9905,0.6344,0.8011,2.0101,0.7043,CERCEVELIK
68256.0,1033.8,413.0075,212.2104,68919.0,294.7986,0.8579,0.9904,0.707,0.8026,1.9462,0.7138,CERCEVELIK
95732.0,1196.021,471.2567,260.171,96712.0,349.1272,0.8338,0.9899,0.7269,0.841,1.8113,0.7408,CERCEVELIK
73346.0,1076.34,418.7888,224.6259,74449.0,305.5929,0.844,0.9852,0.6416,0.7956,1.8644,0.7297,CERCEVELIK
69692.0,1049.108,421.4875,211.7707,70442.0,297.8836,0.8646,0.9894,0.6736,0.7957,1.9903,0.7067,CERCEVELIK
87144.0,1190.491,486.849,228.9883,88042.0,333.0994,0.8825,0.9898,0.6038,0.7727,2.1261,0.6842,URGUP_SIVRISI
91686.0,1294.424,567.604,206.4704,92512.0,341.6698,0.9315,0.9911,0.6504,0.6876,2.7491,0.602,URGUP_SIVRISI
52143.0,884.106,328.2684,204.2834,53205.0,257.6636,0.7828,0.98,0.7282,0.8383,1.6069,0.7849,URGUP_SIVRISI
73706.0,1145.231,501.9077,187.3793,74313.0,306.342,0.9277,0.9918,0.6427,0.7062,2.6786,0.6104,URGUP_SIVRISI
82324.0,1108.52,440.7238,238.8192,82952.0,323.7563,0.8405,0.9924,0.7467,0.8419,1.8454,0.7346,CERCEVELIK
73159.0,1073.67,434.2372,214.9326,73874.0,305.2031,0.8689,0.9903,0.7034,0.7975,2.0203,0.7028,CERCEVELIK
96178.0,1247.704,511.9081,240.0257,97043.0,349.9395,0.8833,0.9911,0.7461,0.7764,2.1327,0.6836,CERCEVELIK
59332.0,1007.633,428.2693,177.7297,60071.0,274.8524,0.9098,0.9877,0.6366,0.7343,2.4097,0.6418,URGUP_SIVRISI
77669.0,1061.19,400.9049,248.0882,78499.0,314.4698,0.7855,0.9894,0.7328,0.8667,1.616,0.7844,CERCEVELIK
82560.0,1129.072,452.617,233.0551,83366.0,324.2201,0.8572,0.9903,0.7268,0.8138,1.9421,0.7163,CERCEVELIK
71451.0,1077.812,422.7619,216.5826,72414.0,301.6194,0.8588,0.9867,0.6405,0.7729,1.952,0.7134,CERCEVELIK
98177.0,1266.068,510.2399,246.4307,99550.0,353.5574,0.8756,0.9862,0.6241,0.7697,2.0705,0.6929,CERCEVELIK
82298.0,1127.572,459.3747,228.9825,82840.0,323.7052,0.8669,0.9935,0.6362,0.8134,2.0062,0.7047,URGUP_SIVRISI
83714.0,1233.913,538.4761,198.9139,84483.0,326.4781,0.9293,0.9909,0.7619,0.6909,2.7071,0.6063,URGUP_SIVRISI
69528.0,1049.346,414.5252,215.1771,70426.0,297.5329,0.8547,0.9872,0.6144,0.7935,1.9264,0.7178,CERCEVELIK
78244.0,1064.823,401.9451,249.1482,78950.0,315.6317,0.7847,0.9911,0.7214,0.8672,1.6133,0.7853,CERCEVELIK
85617.0,1237.638,537.7672,203.0267,86437.0,330.1681,0.926,0.9905,0.7202,0.7024,2.6488,0.614,URGUP_SIVRISI
89246.0,1153.009,448.989,255.1768,90921.0,337.0928,0.8228,0.9816,0.6593,0.8436,1.7595,0.7508,CERCEVELIK
86180.0,1207.003,505.2295,218.1533,87156.0,331.2518,0.902,0.9888,0.6453,0.7434,2.3159,0.6556,URGUP_SIVRISI
66409.0,1017.391,402.3465,211.3137,67435.0,290.7827,0.851,0.9848,0.7035,0.8062,1.904,0.7227,CERCEVELIK
75988.0,1091.948,447.6035,217.3051,76566.0,311.0481,0.8742,0.9925,0.7079,0.8008,2.0598,0.6949,URGUP_SIVRISI
84348.0,1115.329,439.8464,244.5711,85024.0,327.7121,0.8312,0.992,0.7289,0.8521,1.7984,0.7451,CERCEVELIK
79424.0,1118.599,456.5852,222.9151,80134.0,318.0028,0.8727,0.9911,0.7459,0.7977,2.0482,0.6965,CERCEVELIK
